2025-07-04 15:05:31.092 [info] updateURL https://api2.cursor.sh/updates/api/update/linux-x64/cursor/1.2.1/8ac364b819bbfb9633a829450228386eb96abc5abf1e96aee7235a31a1fdd736/stable
2025-07-04 15:05:31.093 [info] update#setState idle
2025-07-04 15:05:36.407 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:38.642 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:38.792 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:38.854 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:38.890 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:38.938 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:39.117 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:39.151 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:39.200 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:39.233 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:39.265 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:39.322 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:39.391 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:39.479 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:39.545 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:39.612 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:39.683 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:39.763 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:39.926 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:40.048 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:40.065 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:40.121 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:40.200 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:40.281 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:40.367 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:40.384 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:40.451 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:40.561 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:40.646 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:40.715 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:40.750 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:40.858 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:40.951 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:41.029 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:41.108 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:41.207 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:41.291 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:41.375 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:41.458 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:41.562 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:41.661 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:41.746 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:41.806 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:41.895 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:41.957 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:42.012 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:42.070 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:42.088 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:42.112 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:42.212 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:42.344 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:42.459 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:42.576 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:42.676 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:42.779 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:05:42.881 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
